date,open,high,low,close,volume,simple_return,log_return,momentum,avg_price,range,ohlc,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,adx,plus_di,minus_di,rsi,stoch_k,stoch_d,cci,williams_r,bb_middle,bb_upper,bb_lower,bb_width,bb_position,atr
2000-03-10,0.96741,0.96901,0.96021,0.96281,0,-0.0047549642860833,-0.004766305093134,-0.0058,0.96501,0.0093999999999999,0.96476,0.96709664037928,0.9742522459317304,0.9892831709288136,1.0018933738157774,1.0115157459450494,-0.0092365143851752,-0.0083547308317514,-0.0008817835534238,30.992348169329148,21.41857209519367,32.804479701353195,40.48370136698214,40.428571428571445,33.333333333333336,-63.36984956752275,-59.57142857142856,0.977065,1.0063420055270618,0.9477879944729384,0.0585540110541235,0.3351095027277367,0.0153071428571428
2000-03-13,0.96281,0.97311,0.96181,0.96411,0,0.0013502144763763,0.0013493037564962,0.0045999999999999,0.96461,0.0088,0.96486,0.966317251219411,0.9731625082239465,0.9882450073629778,1.0011194456214056,1.011031111657039,-0.0090199448943704,-0.0084877736442752,-0.0005321712500951,28.15161289657234,20.968478757423497,32.16080402010045,37.037037037037045,33.85714285714296,35.4761904761905,-66.44465272100025,-66.14285714285704,0.97585,1.005387515841812,0.9463124841581882,0.0590750316836237,0.2792637662924032,0.0156357142857142
2000-03-14,0.96411,0.96921,0.96011,0.96861,0,0.0046675171920216,0.0046566581105088,-0.0012999999999999,0.96746,0.0112999999999999,0.96546,0.9659159328158816,0.9723003645835706,0.9872985364859984,1.0003865853120708,1.010564234924133,-0.0086437728443737,-0.0085189734842949,-0.0001247993600788,25.91790832028907,14.65968586387432,33.507853403141326,25.8181818181818,35.71428571428577,36.66666666666672,-49.719376115740026,-64.28571428571422,0.97514,1.005108060190459,0.945171939809541,0.059936120380918,0.3159707380140745,0.0150071428571428
2000-03-15,0.96861,0.97131,0.96461,0.96691,0,-0.0017550923488296,-0.0017566343278806,-0.0044999999999999,0.96466,0.0090999999999999,0.96551,0.966405763212994,0.9719489012898972,0.9865656527022336,0.9997573459989604,1.0101467798502612,-0.0078915722599676,-0.0083934932394294,0.0005019209794618,24.363622087550688,14.075829383886289,34.17061611374405,29.792147806004607,45.31490015360976,38.29544290834616,-47.46514112782711,-54.68509984639025,0.9744850000000002,1.004421063447569,0.9445489365524312,0.0598721268951376,0.4018742058338785,0.0150714285714285
2000-03-16,0.96691,0.97381,0.96471,0.97041,0,0.0036197784695575,0.0036132428384161,0.0016999999999999,0.96796,0.0067,0.96786,0.9664974426288132,0.9714690059289548,0.9857948427923422,0.9991069035039316,1.009716563135333,-0.0073479214059745,-0.0081843788727384,0.0008364574667639,24.084656951023472,15.711462450592917,29.69367588932804,33.85826771653542,51.96261682242999,44.33060089677517,-34.051217243255294,-48.03738317757,0.9735,1.0030501643062495,0.9439498356937503,0.0591003286124991,0.3884946978347908,0.0144571428571428
2000-03-17,0.97041,0.97311,0.96631,0.97261,0,0.0022670829855422,0.0022645170303343,-0.0034999999999999,0.96926,0.0090999999999999,0.96896,0.9672088166963018,0.9713681482214352,0.9851915156240152,0.998538647989002,1.0093254530543847,-0.006559044851923,-0.0078593120685753,0.0013002672166523,24.328717488760976,17.91122715404701,22.872062663185368,47.030497592295305,61.37254901960778,52.88335533188251,-18.053712191050668,-38.62745098039222,0.97261,1.001356002010349,0.9438639979896514,0.0574920040206975,0.4617338091187754,0.0136785714285714
2000-03-20,0.97261,0.97451,0.96871,0.97301,0,0.0004112645356308,0.0004111799895515,-0.0021999999999999,0.96971,0.0068,0.97061,0.9681908500242468,0.9714864198193938,0.984698122854446,0.9980252094149624,1.0089601251632965,-0.005690733650294,-0.0074255963849191,0.001734862734625,25.9431080680483,21.081745543945917,6.330669944683454,51.38662316476341,53.45744680851055,55.59753755018278,-8.683947722633752,-46.54255319148945,0.971965,1.0000638836639095,0.9438661163360904,0.0561977673278191,0.511477324290083,0.0116214285714285
2000-03-21,0.97301,0.97391,0.96101,0.96111,0,-0.012230090132681,-0.0123054931058106,-0.0004,0.97161,0.0058,0.97221,0.9690670591107472,0.9716315226937372,0.984239765095448,0.997529858733478,1.0086024124751043,-0.0049136723538577,-0.0069232115787068,0.002009539224849,26.84404573981419,14.37677053824354,7.29461756373936,58.63970588235305,75.64575645756481,63.491917428561045,2.547192853903205,-24.35424354243519,0.971215,0.998292858501969,0.9441371414980309,0.0541557170039381,0.5331451617540134,0.0100857142857142
2000-03-22,0.96111,0.96321,0.95831,0.96061,0,-0.0005202318152969,-0.0005203671828181,0.0119,0.96746,0.0129,0.96726,0.9676203210906114,0.9706294729133812,0.983332715483862,0.996808673412023,1.0081298511569443,-0.0051981551289704,-0.0065782002887595,0.001380045159789,25.926534421476543,14.489650249821452,12.847965738757951,39.543057996485,31.734317343173608,53.61250686974966,-24.60892789011732,-68.26568265682639,0.96907,0.9916290593308932,0.9465109406691068,0.0451181186617866,0.3235742039762443,0.0100071428571428
2000-03-23,0.96061,0.97311,0.96041,0.97161,0,0.0114510571407751,0.0113859900395554,0.0005,0.96076,0.0049,0.96081,0.9663457172559546,0.969675237397821,0.982441628602142,0.9960918679979236,1.0076570168170744,-0.0054016882988853,-0.0063428978907847,0.0009412095918994,25.578864520584425,13.880126182965158,16.324921135646626,47.56871035940794,36.81818181818176,48.06608520630673,-39.89257485831192,-63.18181818181823,0.96692,0.9828371407112296,0.9510028592887704,0.0318342814224594,0.3017860081004292,0.0090571428571428
